Company,Customer ID,Cliente,Pagador,Loan ID,True Payment Date,True Devolution,True Total Payment,True Payment Currency,True Principal Payment,True Interest Payment,True Fee Payment,True Other Payment,True Tax Payment,True Fee Tax Payment,True Rabates,True Outstanding Loan Value,True Payment Status,payment_efficiency
Abaco Technologies,CLIAB001182,"EMPRESA EJEMPLO 183, S.A. DE C.V.","PAGADOR EJEMPLO 183, S.A. DE C.V.",DSB3712-574,2025-03-01,36.33,3099.3,USD,2754.54,205.05,148.94,,30.99,19.36,0,1180.88,On Time,0.8887619785112767
Abaco Financial,CLIAB001183,"EMPRESA EJEMPLO 184, S.A. DE C.V.","PAGADOR EJEMPLO 184, S.A. DE C.V.",DSB2458-065,2024-11-28,33.1,22349.81,USD,20604.73,1950.29,791.93,,223.5,102.95,0,10449.17,On Time,0.9219196941718967
Abaco Financial,CLIAB001183,"EMPRESA EJEMPLO 184, S.A. DE C.V.","PAGADOR EJEMPLO 184, S.A. DE C.V.",DSB2458-065,2024-11-23,38.61,21626.68,USD,19250.46,2005.96,712.76,,216.27,92.66,0,8607.18,On Time,0.8901255301322255
Abaco Financial,CLIAB001184,"EMPRESA EJEMPLO 185, S.A. DE C.V.","PAGADOR EJEMPLO 185, S.A. DE C.V.",DSB5613-859,2025-11-06,37.03,44568.08,USD,41160.76,4439.15,1732.56,,445.68,225.23,0,4983.64,Late,0.9235479742452446
Abaco Technologies,CLIAB001185,"EMPRESA EJEMPLO 186, S.A. DE C.V.","PAGADOR EJEMPLO 186, S.A. DE C.V.",DSB7207-126,2025-05-24,26.4,15802.96,USD,13930.24,1032.25,388.26,,158.03,50.47,0,4452.84,On Time,0.881495618542349
Abaco Technologies,CLIAB001185,"EMPRESA EJEMPLO 186, S.A. DE C.V.","PAGADOR EJEMPLO 186, S.A. DE C.V.",DSB7207-126,2025-08-21,18.06,13598.06,USD,12005.19,873.62,467.07,,135.98,60.72,0,5058.24,On Time,0.8828604962766748
Abaco Financial,CLIAB001186,"EMPRESA EJEMPLO 187, S.A. DE C.V.","PAGADOR EJEMPLO 187, S.A. DE C.V.",DSB8025-518,2025-06-28,0.49,73151.32,USD,62728.16,5616.78,3338.16,,731.51,433.96,0,20978.61,On Time,0.8575123456418832
Abaco Technologies,CLIAB001187,"EMPRESA EJEMPLO 188, S.A. DE C.V.","PAGADOR EJEMPLO 188, S.A. DE C.V.",DSB3330-785,2025-03-10,11.54,7222.16,USD,6684.75,535.67,168.63,,72.22,21.92,0,6658.15,On Time,0.9255887435337905
Abaco Technologies,CLIAB001187,"EMPRESA EJEMPLO 188, S.A. DE C.V.","PAGADOR EJEMPLO 188, S.A. DE C.V.",DSB3330-785,2025-01-22,76.28,6322.07,USD,5804.02,587.59,245.71,,63.22,31.94,0,6356.88,On Time,0.9180569022487889
Abaco Technologies,CLIAB001187,"EMPRESA EJEMPLO 188, S.A. DE C.V.","PAGADOR EJEMPLO 188, S.A. DE C.V.",DSB3330-785,2025-04-06,6.97,5793.43,USD,5388.56,398.93,272.87,,57.93,35.47,0,483.6,Late,0.9301156655038553
Abaco Technologies,CLIAB001187,"EMPRESA EJEMPLO 188, S.A. DE C.V.","PAGADOR EJEMPLO 188, S.A. DE C.V.",DSB3330-785,2025-05-24,53.12,6747.17,USD,5991.22,592.08,271.03,,67.47,35.23,0,821.31,Late,0.8879604337818671
Abaco Technologies,CLIAB001188,"EMPRESA EJEMPLO 189, S.A. DE C.V.","PAGADOR EJEMPLO 189, S.A. DE C.V.",DSB9594-149,2025-08-27,28.18,18362.2,USD,16616.74,1520.55,577.81,,183.62,75.11,0,11169.03,Late,0.9049427628497675
Abaco Technologies,CLIAB001188,"EMPRESA EJEMPLO 189, S.A. DE C.V.","PAGADOR EJEMPLO 189, S.A. DE C.V.",DSB9594-149,2025-09-21,44.57,16934.43,USD,15260.61,981.29,365.85,,169.34,47.56,0,763.43,On Time,0.9011587635367709
Abaco Technologies,CLIAB001189,"EMPRESA EJEMPLO 190, S.A. DE C.V.","PAGADOR EJEMPLO 190, S.A. DE C.V.",DSB3797-981,2025-03-31,29.04,23816.63,USD,21524.72,1196.44,528.05,,238.17,68.65,0,2952.79,On Time,0.903768501253116
Abaco Technologies,CLIAB001189,"EMPRESA EJEMPLO 190, S.A. DE C.V.","PAGADOR EJEMPLO 190, S.A. DE C.V.",DSB3797-981,2025-03-30,90.84,24899.65,USD,23588.35,2229.23,679.47,,249.0,88.33,0,311.62,On Time,0.9473366091491244
Abaco Financial,CLIAB001190,"EMPRESA EJEMPLO 191, S.A. DE C.V.","PAGADOR EJEMPLO 191, S.A. DE C.V.",DSB9480-699,2025-07-06,93.31,14407.02,USD,12979.2,950.17,706.94,,144.07,91.9,0,7065.13,On Time,0.9008941474364581
Abaco Financial,CLIAB001190,"EMPRESA EJEMPLO 191, S.A. DE C.V.","PAGADOR EJEMPLO 191, S.A. DE C.V.",DSB9480-699,2025-03-24,11.24,16325.06,USD,15350.18,1510.42,529.42,,163.25,68.82,0,613.71,On Time,0.9402832210111326
Abaco Financial,CLIAB001190,"EMPRESA EJEMPLO 191, S.A. DE C.V.","PAGADOR EJEMPLO 191, S.A. DE C.V.",DSB9480-699,2025-06-04,37.9,16029.81,USD,14987.62,1035.94,401.13,,160.3,52.15,0,2869.11,On Time,0.9349842574553286
Abaco Financial,CLIAB001191,"EMPRESA EJEMPLO 192, S.A. DE C.V.","PAGADOR EJEMPLO 192, S.A. DE C.V.",DSB1004-709,2025-09-18,80.48,16688.52,USD,14973.9,1566.56,353.94,,166.89,46.01,0,5360.74,Late,0.8972575159450927
Abaco Financial,CLIAB001191,"EMPRESA EJEMPLO 192, S.A. DE C.V.","PAGADOR EJEMPLO 192, S.A. DE C.V.",DSB1004-709,2025-08-18,89.63,20107.74,USD,17792.86,1703.0,498.45,,201.08,64.8,0,5876.54,On Time,0.8848761720611068
Abaco Financial,CLIAB001191,"EMPRESA EJEMPLO 192, S.A. DE C.V.","PAGADOR EJEMPLO 192, S.A. DE C.V.",DSB1004-709,2025-08-22,39.2,19415.69,USD,18097.05,1200.22,773.53,,194.16,100.56,0,5356.6,On Time,0.9320837940861232
Abaco Technologies,CLIAB001192,"EMPRESA EJEMPLO 193, S.A. DE C.V.","PAGADOR EJEMPLO 193, S.A. DE C.V.",DSB9850-800,2025-04-19,1.55,4973.68,USD,4278.0,416.77,136.59,,49.74,17.76,0,82.15,On Time,0.8601277122774283
Abaco Technologies,CLIAB001193,"EMPRESA EJEMPLO 194, S.A. DE C.V.","PAGADOR EJEMPLO 194, S.A. DE C.V.",DSB7450-810,2025-05-31,22.82,15331.05,USD,14415.08,822.75,717.88,,153.31,93.32,0,6721.04,On Time,0.9402539291177056
Abaco Financial,CLIAB001194,"EMPRESA EJEMPLO 195, S.A. DE C.V.","PAGADOR EJEMPLO 195, S.A. DE C.V.",DSB9081-705,2025-04-14,80.88,542.55,USD,494.64,27.21,11.0,,5.43,1.43,0,26.97,On Time,0.9116947746751451
Abaco Financial,CLIAB001194,"EMPRESA EJEMPLO 195, S.A. DE C.V.","PAGADOR EJEMPLO 195, S.A. DE C.V.",DSB9081-705,2025-07-16,15.37,487.26,USD,456.25,46.7,24.32,,4.87,3.16,0,89.73,On Time,0.9363584123465911
Abaco Financial,CLIAB001194,"EMPRESA EJEMPLO 195, S.A. DE C.V.","PAGADOR EJEMPLO 195, S.A. DE C.V.",DSB9081-705,2025-07-06,7.83,514.38,USD,463.24,26.18,24.68,,5.14,3.21,0,71.56,On Time,0.9005793382324352
Abaco Financial,CLIAB001195,"EMPRESA EJEMPLO 196, S.A. DE C.V.","PAGADOR EJEMPLO 196, S.A. DE C.V.",DSB2808-141,2025-07-03,27.28,3884.19,USD,3623.72,252.99,132.19,,38.84,17.18,0,86.35,Late,0.93294097353631
Abaco Technologies,CLIAB001196,"EMPRESA EJEMPLO 197, S.A. DE C.V.","PAGADOR EJEMPLO 197, S.A. DE C.V.",DSB9032-228,2025-01-23,63.38,33254.69,USD,28316.95,2134.53,1100.65,,332.55,143.08,0,5692.67,On Time,0.851517485202839
Abaco Technologies,CLIAB001196,"EMPRESA EJEMPLO 197, S.A. DE C.V.","PAGADOR EJEMPLO 197, S.A. DE C.V.",DSB9032-228,2025-04-29,1.34,32281.18,USD,28221.15,3106.25,1150.9,,322.81,149.62,0,245.97,Prepayment,0.874229194843559
Abaco Financial,CLIAB001197,"EMPRESA EJEMPLO 198, S.A. DE C.V.","PAGADOR EJEMPLO 198, S.A. DE C.V.",DSB2258-517,2025-07-06,25.78,1597.34,USD,1497.41,125.48,32.38,,15.97,4.21,0,383.48,On Time,0.9374397435736913
Abaco Financial,CLIAB001197,"EMPRESA EJEMPLO 198, S.A. DE C.V.","PAGADOR EJEMPLO 198, S.A. DE C.V.",DSB2258-517,2025-04-04,28.3,1256.41,USD,1072.09,99.89,44.88,,12.56,5.84,0,35.8,Prepayment,0.8532962965910809
Abaco Financial,CLIAB001198,"EMPRESA EJEMPLO 199, S.A. DE C.V.","PAGADOR EJEMPLO 199, S.A. DE C.V.",DSB2061-862,2025-08-18,27.54,20932.63,USD,18462.81,1924.08,829.5,,209.33,107.83,0,5239.12,On Time,0.8820110038729009
Abaco Financial,CLIAB001198,"EMPRESA EJEMPLO 199, S.A. DE C.V.","PAGADOR EJEMPLO 199, S.A. DE C.V.",DSB2061-862,2025-09-03,48.6,27173.93,USD,25804.81,1618.49,798.43,,271.74,103.8,0,3595.29,On Time,0.9496164154393568
Abaco Financial,CLIAB001198,"EMPRESA EJEMPLO 199, S.A. DE C.V.","PAGADOR EJEMPLO 199, S.A. DE C.V.",DSB2061-862,2025-12-08,68.84,26912.97,USD,24824.49,1630.99,623.11,,269.13,81.0,0,857.83,On Time,0.9223987542066149
Abaco Technologies,CLIAB001199,"EMPRESA EJEMPLO 200, S.A. DE C.V.","PAGADOR EJEMPLO 200, S.A. DE C.V.",DSB8404-330,2025-02-03,49.19,48975.36,USD,45062.28,2726.14,2115.07,,489.75,274.96,0,17632.37,On Time,0.9201010467304375
Abaco Financial,CLIAB001200,"EMPRESA EJEMPLO 201, S.A. DE C.V.","PAGADOR EJEMPLO 201, S.A. DE C.V.",DSB3151-522,2025-05-31,75.23,97321.14,USD,83402.26,7195.45,2449.62,,973.21,318.45,0,31990.51,On Time,0.8569798915220269
Abaco Financial,CLIAB001201,"EMPRESA EJEMPLO 202, S.A. DE C.V.","PAGADOR EJEMPLO 202, S.A. DE C.V.",DSB6592-022,2025-05-02,77.43,25747.91,USD,22394.11,2554.35,1083.67,,257.48,140.88,0,8828.38,On Time,0.8697447676335672
Abaco Financial,CLIAB001201,"EMPRESA EJEMPLO 202, S.A. DE C.V.","PAGADOR EJEMPLO 202, S.A. DE C.V.",DSB6592-022,2025-03-17,89.12,22693.46,USD,19394.74,1842.66,880.12,,226.93,114.42,0,6802.96,On Time,0.8546400592946163
Abaco Technologies,CLIAB001202,"EMPRESA EJEMPLO 203, S.A. DE C.V.","PAGADOR EJEMPLO 203, S.A. DE C.V.",DSB5709-104,2025-06-09,31.85,25897.88,USD,24138.04,2051.53,913.05,,258.98,118.7,0,304.36,On Time,0.9320469474721483
Abaco Technologies,CLIAB001202,"EMPRESA EJEMPLO 203, S.A. DE C.V.","PAGADOR EJEMPLO 203, S.A. DE C.V.",DSB5709-104,2025-06-24,43.85,31082.34,USD,26637.88,2897.72,1087.48,,310.82,141.37,0,254.43,On Time,0.8570101221465308
Abaco Financial,CLIAB001203,"EMPRESA EJEMPLO 204, S.A. DE C.V.","PAGADOR EJEMPLO 204, S.A. DE C.V.",DSB5724-094,2025-03-27,34.63,65178.43,USD,57200.12,6208.12,2902.76,,651.78,377.36,0,12393.81,On Time,0.8775927864479093
Abaco Financial,CLIAB001204,"EMPRESA EJEMPLO 205, S.A. DE C.V.","PAGADOR EJEMPLO 205, S.A. DE C.V.",DSB1196-901,2025-07-31,32.47,57388.37,USD,52525.29,4178.16,1832.59,,573.88,238.24,0,12683.83,On Time,0.9152601825073616
Abaco Financial,CLIAB001205,"EMPRESA EJEMPLO 206, S.A. DE C.V.","PAGADOR EJEMPLO 206, S.A. DE C.V.",DSB5198-328,2025-12-19,91.45,30240.93,USD,26236.37,1731.19,835.95,,302.41,108.67,0,677.09,On Time,0.8675781465715505
Abaco Financial,CLIAB001205,"EMPRESA EJEMPLO 206, S.A. DE C.V.","PAGADOR EJEMPLO 206, S.A. DE C.V.",DSB5198-328,2025-09-10,22.46,33742.8,USD,31413.77,3182.98,941.12,,337.43,122.35,0,2787.96,On Time,0.9309769787925127
Abaco Financial,CLIAB001206,"EMPRESA EJEMPLO 207, S.A. DE C.V.","PAGADOR EJEMPLO 207, S.A. DE C.V.",DSB9620-269,2025-11-29,76.03,679.69,USD,597.67,50.66,22.54,,6.8,2.93,0,343.43,Late,0.8793273404051846
Abaco Financial,CLIAB001206,"EMPRESA EJEMPLO 207, S.A. DE C.V.","PAGADOR EJEMPLO 207, S.A. DE C.V.",DSB9620-269,2026-01-22,78.16,676.76,USD,634.27,36.25,30.88,,6.77,4.01,0,84.57,On Time,0.9372155564749689
Abaco Financial,CLIAB001206,"EMPRESA EJEMPLO 207, S.A. DE C.V.","PAGADOR EJEMPLO 207, S.A. DE C.V.",DSB9620-269,2025-11-04,43.87,489.91,USD,416.98,37.93,24.1,,4.9,3.13,0,441.82,Prepayment,0.8511359229246188
Abaco Technologies,CLIAB001207,"EMPRESA EJEMPLO 208, S.A. DE C.V.","PAGADOR EJEMPLO 208, S.A. DE C.V.",DSB2517-442,2025-02-28,76.46,18402.92,USD,16274.03,1436.89,408.44,,184.03,53.1,0,4093.37,Late,0.8843178147815673
Abaco Technologies,CLIAB001207,"EMPRESA EJEMPLO 208, S.A. DE C.V.","PAGADOR EJEMPLO 208, S.A. DE C.V.",DSB2517-442,2025-03-22,75.37,16958.85,USD,14657.24,1438.01,422.91,,169.59,54.98,0,13919.94,On Time,0.8642826606756945
Abaco Financial,CLIAB001208,"EMPRESA EJEMPLO 209, S.A. DE C.V.","PAGADOR EJEMPLO 209, S.A. DE C.V.",DSB5301-307,2025-02-07,48.01,56549.56,USD,51999.65,5161.44,1226.0,,565.5,159.38,0,1774.17,On Time,0.9195411953691595
Abaco Financial,CLIAB001209,"EMPRESA EJEMPLO 210, S.A. DE C.V.","PAGADOR EJEMPLO 210, S.A. DE C.V.",DSB7479-969,2026-01-23,98.21,11092.96,USD,10126.12,773.7,306.4,,110.93,39.83,0,8961.14,Late,0.912842018721784
Abaco Financial,CLIAB001209,"EMPRESA EJEMPLO 210, S.A. DE C.V.","PAGADOR EJEMPLO 210, S.A. DE C.V.",DSB7479-969,2026-01-27,32.68,10548.65,USD,9310.01,958.35,340.34,,105.49,44.24,0,6790.14,On Time,0.8825783394083604
Abaco Technologies,CLIAB001210,"EMPRESA EJEMPLO 211, S.A. DE C.V.","PAGADOR EJEMPLO 211, S.A. DE C.V.",DSB7439-019,2025-04-12,12.33,47853.6,USD,42808.1,4535.67,1138.18,,478.54,147.96,0,2167.65,On Time,0.8945638363675879
Abaco Technologies,CLIAB001211,"EMPRESA EJEMPLO 212, S.A. DE C.V.","PAGADOR EJEMPLO 212, S.A. DE C.V.",DSB5167-224,2025-02-08,65.9,87349.81,USD,78017.22,7702.52,4348.09,,873.5,565.25,0,1876.28,On Time,0.8931584396119465
Abaco Technologies,CLIAB001212,"EMPRESA EJEMPLO 213, S.A. DE C.V.","PAGADOR EJEMPLO 213, S.A. DE C.V.",DSB8196-185,2026-03-01,58.77,13070.21,USD,11825.15,695.5,513.44,,130.7,66.75,0,23223.63,On Time,0.9047406277328368
Abaco Technologies,CLIAB001212,"EMPRESA EJEMPLO 213, S.A. DE C.V.","PAGADOR EJEMPLO 213, S.A. DE C.V.",DSB8196-185,2025-12-23,29.29,10365.97,USD,9812.66,933.78,403.37,,103.66,52.44,0,9684.12,On Time,0.9466224579079431
Abaco Technologies,CLIAB001212,"EMPRESA EJEMPLO 213, S.A. DE C.V.","PAGADOR EJEMPLO 213, S.A. DE C.V.",DSB8196-185,2025-12-17,40.24,9143.3,USD,8006.5,783.54,314.53,,91.43,40.89,0,3926.57,On Time,0.8756685223059508
Abaco Technologies,CLIAB001212,"EMPRESA EJEMPLO 213, S.A. DE C.V.","PAGADOR EJEMPLO 213, S.A. DE C.V.",DSB8196-185,2025-10-17,97.26,12226.59,USD,10715.4,614.63,489.74,,122.27,63.67,0,15732.12,On Time,0.8764013514806662
Abaco Technologies,CLIAB001212,"EMPRESA EJEMPLO 213, S.A. DE C.V.","PAGADOR EJEMPLO 213, S.A. DE C.V.",DSB8196-185,2025-10-08,40.27,10241.0,USD,9593.4,631.14,391.52,,102.41,50.9,0,5388.4,Late,0.9367639878918074
Abaco Technologies,CLIAB001212,"EMPRESA EJEMPLO 213, S.A. DE C.V.","PAGADOR EJEMPLO 213, S.A. DE C.V.",DSB8196-185,2025-11-25,57.62,12103.65,USD,11088.87,748.21,277.61,,121.04,36.09,0,14354.22,On Time,0.9161591751248591
Abaco Technologies,CLIAB001212,"EMPRESA EJEMPLO 213, S.A. DE C.V.","PAGADOR EJEMPLO 213, S.A. DE C.V.",DSB8196-185,2026-01-05,92.2,9073.87,USD,7786.02,904.11,394.78,,90.74,51.32,0,5056.84,Prepayment,0.858070481503482
Abaco Financial,CLIAB001213,"EMPRESA EJEMPLO 214, S.A. DE C.V.","PAGADOR EJEMPLO 214, S.A. DE C.V.",DSB4783-965,2025-05-31,12.29,91844.53,USD,81280.6,6543.14,2190.08,,918.45,284.71,0,21850.54,On Time,0.8849803031274699
Abaco Financial,CLIAB001214,"EMPRESA EJEMPLO 215, S.A. DE C.V.","PAGADOR EJEMPLO 215, S.A. DE C.V.",DSB9656-167,2025-06-29,17.61,13784.93,USD,13074.89,741.62,556.41,,137.85,72.33,0,3974.51,On Time,0.9484915773964756
Abaco Financial,CLIAB001214,"EMPRESA EJEMPLO 215, S.A. DE C.V.","PAGADOR EJEMPLO 215, S.A. DE C.V.",DSB9656-167,2025-09-12,19.45,14244.15,USD,12491.6,1178.54,451.58,,142.44,58.7,0,4057.47,On Time,0.8769635253770847
Abaco Financial,CLIAB001214,"EMPRESA EJEMPLO 215, S.A. DE C.V.","PAGADOR EJEMPLO 215, S.A. DE C.V.",DSB9656-167,2025-06-09,51.92,18206.18,USD,16412.27,1006.53,743.22,,182.06,96.62,0,1652.86,On Time,0.9014669744010001
Abaco Financial,CLIAB001215,"EMPRESA EJEMPLO 216, S.A. DE C.V.","PAGADOR EJEMPLO 216, S.A. DE C.V.",DSB6500-922,2024-11-03,68.39,34357.83,USD,30450.55,2149.06,1391.6,,343.58,180.91,0,4410.1,On Time,0.8862768690572134
Abaco Technologies,CLIAB001216,"EMPRESA EJEMPLO 217, S.A. DE C.V.","PAGADOR EJEMPLO 217, S.A. DE C.V.",DSB1778-118,2025-08-27,8.01,17420.67,USD,14849.74,1174.68,725.64,,174.21,94.33,0,1393.94,On Time,0.8524207163099927
Abaco Technologies,CLIAB001216,"EMPRESA EJEMPLO 217, S.A. DE C.V.","PAGADOR EJEMPLO 217, S.A. DE C.V.",DSB1778-118,2025-11-08,1.84,15405.46,USD,14233.0,1396.21,367.53,,154.05,47.78,0,5248.21,On Time,0.9238932170801781
Abaco Technologies,CLIAB001216,"EMPRESA EJEMPLO 217, S.A. DE C.V.","PAGADOR EJEMPLO 217, S.A. DE C.V.",DSB1778-118,2025-11-21,58.51,15802.58,USD,13670.09,1160.73,555.19,,158.03,72.17,0,3905.27,On Time,0.865054313915829
Abaco Financial,CLIAB001217,"EMPRESA EJEMPLO 218, S.A. DE C.V.","PAGADOR EJEMPLO 218, S.A. DE C.V.",DSB6005-091,2025-01-03,30.48,75763.45,USD,67685.39,5135.98,2688.39,,757.63,349.49,0,11441.13,Late,0.8933778754795353
Abaco Technologies,CLIAB001218,"EMPRESA EJEMPLO 219, S.A. DE C.V.","PAGADOR EJEMPLO 219, S.A. DE C.V.",DSB3049-979,2025-07-12,65.31,29637.1,USD,27017.93,2139.59,759.91,,296.37,98.79,0,1664.04,On Time,0.9116252939727572
Abaco Technologies,CLIAB001219,"EMPRESA EJEMPLO 220, S.A. DE C.V.","PAGADOR EJEMPLO 220, S.A. DE C.V.",DSB8759-590,2025-07-09,43.17,16081.76,USD,14800.03,977.87,410.12,,160.82,53.32,0,595.72,Late,0.9202991463620898
Abaco Technologies,CLIAB001219,"EMPRESA EJEMPLO 220, S.A. DE C.V.","PAGADOR EJEMPLO 220, S.A. DE C.V.",DSB8759-590,2025-03-28,91.18,14035.71,USD,13138.57,705.61,295.53,,140.36,38.42,0,564.95,On Time,0.9360816089816618
Abaco Technologies,CLIAB001220,"EMPRESA EJEMPLO 221, S.A. DE C.V.","PAGADOR EJEMPLO 221, S.A. DE C.V.",DSB1024-613,2025-11-18,67.7,8720.42,USD,7582.5,825.22,294.4,,87.2,38.27,0,9158.94,On Time,0.8695108721827618
Abaco Technologies,CLIAB001220,"EMPRESA EJEMPLO 221, S.A. DE C.V.","PAGADOR EJEMPLO 221, S.A. DE C.V.",DSB1024-613,2025-10-12,99.63,7049.77,USD,6685.82,691.13,208.78,,70.5,27.14,0,15574.65,On Time,0.9483742022789395
Abaco Technologies,CLIAB001220,"EMPRESA EJEMPLO 221, S.A. DE C.V.","PAGADOR EJEMPLO 221, S.A. DE C.V.",DSB1024-613,2025-06-29,83.44,6278.55,USD,5902.75,488.92,289.15,,62.79,37.59,0,15343.58,On Time,0.9401454157408956
Abaco Technologies,CLIAB001220,"EMPRESA EJEMPLO 221, S.A. DE C.V.","PAGADOR EJEMPLO 221, S.A. DE C.V.",DSB1024-613,2025-10-03,58.26,7051.91,USD,6231.18,461.36,145.28,,70.52,18.89,0,12872.18,Late,0.883615928166979
Abaco Technologies,CLIAB001220,"EMPRESA EJEMPLO 221, S.A. DE C.V.","PAGADOR EJEMPLO 221, S.A. DE C.V.",DSB1024-613,2025-11-04,5.42,6586.43,USD,5956.89,331.96,150.52,,65.86,19.57,0,13362.96,On Time,0.9044186304264982
Abaco Technologies,CLIAB001221,"EMPRESA EJEMPLO 222, S.A. DE C.V.","PAGADOR EJEMPLO 222, S.A. DE C.V.",DSB2022-909,2025-03-02,69.34,7238.79,USD,6792.71,699.75,331.26,,72.39,43.06,0,1181.54,On Time,0.938376441366582
Abaco Technologies,CLIAB001221,"EMPRESA EJEMPLO 222, S.A. DE C.V.","PAGADOR EJEMPLO 222, S.A. DE C.V.",DSB2022-909,2025-07-19,95.27,5415.28,USD,4929.84,407.13,249.17,,54.15,32.39,0,2809.6,On Time,0.9103573591762569
Abaco Technologies,CLIAB001221,"EMPRESA EJEMPLO 222, S.A. DE C.V.","PAGADOR EJEMPLO 222, S.A. DE C.V.",DSB2022-909,2025-03-26,68.15,7272.29,USD,6382.33,651.74,194.59,,72.72,25.3,0,1760.01,Late,0.8776231420914182
Abaco Financial,CLIAB001222,"EMPRESA EJEMPLO 223, S.A. DE C.V.","PAGADOR EJEMPLO 223, S.A. DE C.V.",DSB8676-590,2025-09-12,48.83,31505.59,USD,28335.65,3090.07,1357.55,,315.06,176.48,0,119.74,On Time,0.8993848393253389
Abaco Technologies,CLIAB001223,"EMPRESA EJEMPLO 224, S.A. DE C.V.","PAGADOR EJEMPLO 224, S.A. DE C.V.",DSB1701-145,2025-11-12,27.4,21891.76,USD,20646.32,1958.63,912.93,,218.92,118.68,0,24655.51,On Time,0.9431091881146149
Abaco Technologies,CLIAB001223,"EMPRESA EJEMPLO 224, S.A. DE C.V.","PAGADOR EJEMPLO 224, S.A. DE C.V.",DSB1701-145,2025-08-27,45.62,16810.23,USD,14934.48,1543.12,411.16,,168.1,53.45,0,14349.68,On Time,0.8884161608734681
Abaco Technologies,CLIAB001223,"EMPRESA EJEMPLO 224, S.A. DE C.V.","PAGADOR EJEMPLO 224, S.A. DE C.V.",DSB1701-145,2025-11-07,87.49,16244.31,USD,15150.65,1486.98,467.39,,162.44,60.76,0,22493.48,On Time,0.9326742717911687
Abaco Technologies,CLIAB001223,"EMPRESA EJEMPLO 224, S.A. DE C.V.","PAGADOR EJEMPLO 224, S.A. DE C.V.",DSB1701-145,2025-09-01,94.18,20332.94,USD,19237.68,1483.26,552.1,,203.33,71.77,0,17596.02,On Time,0.9461337120947586
Abaco Financial,CLIAB001224,"EMPRESA EJEMPLO 225, S.A. DE C.V.","PAGADOR EJEMPLO 225, S.A. DE C.V.",DSB1175-070,2024-12-03,57.36,26041.6,USD,23894.84,2008.56,702.9,,260.42,91.38,0,8088.03,On Time,0.9175642049643647
Abaco Financial,CLIAB001224,"EMPRESA EJEMPLO 225, S.A. DE C.V.","PAGADOR EJEMPLO 225, S.A. DE C.V.",DSB1175-070,2025-02-12,34.2,30378.94,USD,26884.1,1963.5,965.37,,303.79,125.5,0,8193.41,On Time,0.8849584613551361
Abaco Financial,CLIAB001224,"EMPRESA EJEMPLO 225, S.A. DE C.V.","PAGADOR EJEMPLO 225, S.A. DE C.V.",DSB1175-070,2024-12-28,70.67,31560.24,USD,27123.06,3079.33,1220.42,,315.6,158.65,0,2934.2,On Time,0.8594060121215809
Abaco Financial,CLIAB001225,"EMPRESA EJEMPLO 226, S.A. DE C.V.","PAGADOR EJEMPLO 226, S.A. DE C.V.",DSB4275-120,2025-06-14,67.6,18321.48,USD,16918.55,1256.03,762.23,,183.21,99.09,0,3436.87,On Time,0.9234270375537347
Abaco Financial,CLIAB001225,"EMPRESA EJEMPLO 226, S.A. DE C.V.","PAGADOR EJEMPLO 226, S.A. DE C.V.",DSB4275-120,2025-06-09,44.44,16597.53,USD,14476.5,1514.21,634.86,,165.98,82.53,0,4597.68,On Time,0.8722080936139294
Abaco Financial,CLIAB001226,"EMPRESA EJEMPLO 227, S.A. DE C.V.","PAGADOR EJEMPLO 227, S.A. DE C.V.",DSB5425-041,2025-04-28,31.25,20630.9,USD,18164.64,1213.14,899.42,,206.31,116.92,0,16859.51,Late,0.8804579538459301
Abaco Financial,CLIAB001226,"EMPRESA EJEMPLO 227, S.A. DE C.V.","PAGADOR EJEMPLO 227, S.A. DE C.V.",DSB5425-041,2025-05-12,60.25,21481.76,USD,19916.96,2020.23,948.9,,214.82,123.36,0,5454.07,Late,0.9271568065186465
Abaco Financial,CLIAB001226,"EMPRESA EJEMPLO 227, S.A. DE C.V.","PAGADOR EJEMPLO 227, S.A. DE C.V.",DSB5425-041,2025-05-30,5.06,21428.68,USD,19227.69,1113.3,839.07,,214.29,109.08,0,17077.77,Prepayment,0.8972876537425543
Abaco Financial,CLIAB001226,"EMPRESA EJEMPLO 227, S.A. DE C.V.","PAGADOR EJEMPLO 227, S.A. DE C.V.",DSB5425-041,2025-06-25,34.73,16516.87,USD,15156.52,902.04,691.82,,165.17,89.94,0,12556.48,On Time,0.9176387535895119
Abaco Financial,CLIAB001226,"EMPRESA EJEMPLO 227, S.A. DE C.V.","PAGADOR EJEMPLO 227, S.A. DE C.V.",DSB5425-041,2025-09-06,4.1,16185.53,USD,14415.01,900.46,603.83,,161.86,78.5,0,9722.16,Late,0.8906109345816912
Abaco Financial,CLIAB001227,"EMPRESA EJEMPLO 228, S.A. DE C.V.","PAGADOR EJEMPLO 228, S.A. DE C.V.",DSB6860-507,2025-06-04,4.63,14365.96,USD,13011.26,1360.44,707.24,,143.66,91.94,0,6495.4,On Time,0.9057006980389756
Abaco Financial,CLIAB001227,"EMPRESA EJEMPLO 228, S.A. DE C.V.","PAGADOR EJEMPLO 228, S.A. DE C.V.",DSB6860-507,2025-07-06,68.54,18598.78,USD,16999.65,1041.43,641.76,,185.99,83.43,0,14222.36,On Time,0.914019629244499
